,AFFGEOID,ALAND,AWATER,CD114FP,CDSESSN,GEOID,LSAD,STATEFP,AreaUncert,CvxHullPS,CvxHullPT,CvxHullPTB,HoleCount,PolsbyPopp,PolyCount,ReockPS,ReockPT,ReockPTB,Schwartzbe,areaAH,perimSH
223,5001400,101086657,211580326,12,114,612,C2,6,5399002.0000000000,0.8493899147,0.5680861001,0.9091978307,0.0000000000,0.3084951297,4.0000000000,0.5636088937,0.4244146668,0.7581108067,0.5554233788,105569855.0047693253,65576.8782556159
224,5001400,565007001,6412076,31,114,631,C2,6,0.0000000000,0.5881919421,0.5881919421,0.5881897547,0.0000000000,0.0908239300,1.0000000000,0.2032398838,0.2032398838,0.2032411098,0.3013700882,571613313.1369481087,281226.3138545539
225,5001400,17430392398,35944103,21,114,621,C2,6,0.0000000000,0.7155060756,0.7155060756,0.7155063529,0.0000000000,0.1956112171,1.0000000000,0.3027268480,0.3027268480,0.3048865393,0.4422795689,17465803220.3544464111,1059259.4222116806
226,5001400,16092700286,11321053767,2,114,1502,C2,15,4852077.0000000000,0.8360120837,0.0439709896,0.9658793932,0.0000000000,0.0810190607,28.0000000000,0.4868125177,0.0030263848,0.9658794843,0.2846384736,16178431470.9518623352,1584088.8497865340
227,5001400,1962575051,76203449,3,114,2503,C2,25,2499523.5000000000,0.6760847833,0.6760847833,0.8081788941,0.0000000000,0.2328166527,1.0000000000,0.3195045184,0.3195045184,0.6057437634,0.4825107799,2038832030.1401255131,331732.9688449306
228,5001400,3149242726,5148998637,9,114,2509,C2,25,4498920.0000000000,0.4871876842,0.3853500775,0.8617828176,0.0000000000,0.0492413589,12.0000000000,0.3332039101,0.2667391701,0.7892158190,0.2219039407,3489081189.1997413635,943616.3447358143
229,5001400,845478509,447479738,8,114,2508,C2,25,5569486.0000000000,0.5436833849,0.5292030335,0.5803276776,0.0000000000,0.0900362603,7.0000000000,0.4114846877,0.4127384079,0.4579898188,0.3000604278,894129208.5736672878,353261.5328671915
230,5001400,202032462,30932445,1,114,4201,C2,42,2161140.5000000000,0.5314823222,0.5314823222,0.6112627928,0.0000000000,0.0818891217,1.0000000000,0.1497984707,0.1497984707,0.2589087035,0.2861627539,232942045.2941662073,189067.0149767139
231,5001400,4489061946,59182222,17,114,4217,C2,42,3197311.5000000000,0.4619945095,0.4619945095,0.4704181800,0.0000000000,0.0845495937,1.0000000000,0.2473720663,0.2473720663,0.2519538506,0.2907741284,4548095562.2861118317,822174.4189408546
232,5001400,9973638772,2115958030,3,114,4203,C2,42,2004890.0000000000,0.6875364574,0.6875364574,0.6919585285,0.0000000000,0.2398850565,1.0000000000,0.3523649023,0.3523649023,0.4191749856,0.4897806208,10151186522.2614459991,729225.3179942042
233,5001400,2583911637,105135750,16,114,4216,C2,42,2138582.0000000000,0.6171978692,0.6171978692,0.6172353462,0.0000000000,0.1331527597,1.0000000000,0.3664522849,0.3664522849,0.4094236266,0.3649010273,2688917022.7180457115,503754.0447680737
234,5001400,13868489363,959318434,7,114,4507,C2,45,3882612.5000000000,0.7876844949,0.7876844949,0.8344027338,0.0000000000,0.3138141522,1.0000000000,0.3576299434,0.3576299434,0.4584381773,0.5601911747,14123521562.9456748962,752038.6619779158
235,5001400,2453495533,548366464,3,114,5103,C2,51,37710282.5000000000,0.6733757152,0.5034933749,0.5567622416,0.0000000000,0.0784364804,7.0000000000,0.3574991535,0.1690438141,0.2033928053,0.2800651360,2598561955.0554013252,645226.8343496919
236,5001400,2570965335,4674373082,2,114,5102,C2,51,9040405.0000000000,0.7380264749,0.3144083551,0.7790282988,0.0000000000,0.0703243515,12.0000000000,0.2159222393,0.1294982948,0.4986618065,0.2651873893,3392135457.9786891937,778553.8514256689
237,5001400,23605486524,1212123418,3,114,5303,C2,53,2041828.0000000000,0.7061869733,0.7061869733,0.8012636286,0.0000000000,0.2389415433,1.0000000000,0.2598436314,0.2598436314,0.3851205193,0.4888164720,24068154992.8224868774,1125072.4746175979
238,5001400,40075236172,598819872,5,114,5305,C2,53,2005305.5000000000,0.8433210565,0.8433210565,0.8699161460,0.0000000000,0.4065765977,1.0000000000,0.3942027457,0.3942027457,0.5745985295,0.6376335920,40672318132.7040328979,1121200.3025970566
239,5001400,2629115311,2689486228,2,114,5302,C2,53,4512808.0000000000,0.5721456155,0.4750686018,0.8389269620,0.0000000000,0.0208601247,38.0000000000,0.1862277212,0.2243105747,0.3814875651,0.1444303456,2756978217.7512602806,1288733.5924321073
240,5001400,19062432118,368571687,8,114,5308,C2,53,0.0000000000,0.6624313677,0.6624313677,0.6624312588,0.0000000000,0.1945281189,1.0000000000,0.4533220930,0.4533220930,0.4235439578,0.4410534196,19431142295.8072967529,1120373.6973467332
241,5001400,64823251194,75783538262,1,114,2601,C2,26,2145134.5000000000,0.6048966976,0.4371641449,0.9247576955,0.0000000000,0.0457372492,103.0000000000,0.2475329004,0.2383866303,0.7391195444,0.2138626878,67298852593.2518157959,4300052.3335739998
242,5001400,6810499317,177748440,3,114,2603,C2,26,0.0000000000,0.7433725641,0.7433725641,0.7433720776,0.0000000000,0.2492482165,1.0000000000,0.3367302804,0.3367302804,0.3376029872,0.4992476504,6988334719.3285884857,593575.2053437022
243,5001400,21906541533,520883669,4,114,2604,C2,26,0.0000000000,0.8073815471,0.8073815471,0.8203648591,0.0000000000,0.3899771106,1.0000000000,0.4717370002,0.4717370002,0.4900446125,0.6244814734,22427568692.6929168701,850112.6352632476
244,5001400,1044089809,71946879,12,114,2612,C2,26,2727586.0000000000,0.6710382414,0.6687162537,0.6753860300,0.0000000000,0.2215198606,2.0000000000,0.3338003736,0.3338076628,0.3377298990,0.4706589642,1094600242.6063299179,249187.5655977322
245,5001400,990927520,149926159,17,114,3617,C2,36,5466647.0000000000,0.9062487470,0.9062487470,0.9286156277,0.0000000000,0.4821158167,1.0000000000,0.5537677458,0.5537677458,0.6638323122,0.6943456032,1140958126.5391044617,172450.3559888041
246,5001400,6186436469,3271882478,24,114,3624,C2,36,2396961.5000000000,0.7551589217,0.7551589217,0.8082240334,0.0000000000,0.4169020026,1.0000000000,0.4709906386,0.4709906386,0.5491100649,0.6456794891,6409255937.1358737946,439533.2643744853
247,5001400,37598152,6263939,15,114,3615,C2,36,0.0000000000,0.8781264218,0.8781264218,0.8781185086,0.0000000000,0.5491219558,1.0000000000,0.7178200681,0.7178200681,0.7005203091,0.7410276350,43870968.4115682840,31685.3959285895
248,5001400,9516332615,147995262,6,114,3706,C2,37,2292345.0000000000,0.7410727709,0.7410727709,0.7567309034,0.0000000000,0.1266740323,1.0000000000,0.2452855356,0.2452855356,0.4639758344,0.3559129561,9663412178.8282108307,979098.5026020590
249,5001400,58937778712,264745073,4,114,1904,C2,19,2183746.0000000000,0.8791009150,0.8791009150,0.9005467863,0.0000000000,0.4607930323,1.0000000000,0.5273568650,0.5273568650,0.6842112264,0.6788173777,59200527949.6228942871,1270617.3176885727
250,5001400,102093841972,1316117424,1,114,1601,C2,16,2128872.5000000000,0.7356072158,0.7356072158,0.8611813090,0.0000000000,0.1919314004,1.0000000000,0.2093261832,0.2093261832,0.5566741834,0.4380997608,103410660920.9560394287,2602043.6208140566
251,5001400,22576437686,354972977,8,114,1308,C2,13,2001493.5000000000,0.6669434510,0.6669434510,0.6670157843,0.0000000000,0.1616199545,1.0000000000,0.3252583397,0.3252583397,0.3325965426,0.4020198434,22930925557.2057266235,1335267.3637244944
252,5001400,470635209,374797482,2,114,3602,C2,36,2055718.5000000000,0.8261080341,0.8261080341,0.8445855047,0.0000000000,0.4211373653,1.0000000000,0.4180946430,0.4180946430,0.5208849137,0.6489509729,621051731.4217131138,136130.9679589642
253,5001400,39147329059,3339511976,21,114,3621,C2,36,2020958.0000000000,0.9141975389,0.9099017237,0.9537880419,0.0000000000,0.3591718457,9.0000000000,0.6598528087,0.6607433573,0.7619359838,0.5993094741,41163825340.8878402710,1200084.0182200102
254,5001400,530617544,1645136,7,114,407,C2,4,0.0000000000,0.8357239584,0.8357239584,0.8357337446,0.0000000000,0.4252745277,1.0000000000,0.5495604317,0.5495604317,0.5495650873,0.6521307597,532204147.8885143399,125403.4180743401
255,5001400,1203433223,4312230708,9,114,3909,C2,39,6100368.0000000000,0.4290854056,0.2804535705,0.5542791453,0.0000000000,0.0386064174,13.0000000000,0.0929480482,0.0565626851,0.1116683091,0.1964851583,1271702771.2091584206,643380.6420146733
256,5001400,9542309067,2192254635,1,114,5101,C2,51,5032285.0000000000,0.6902573793,0.6902677639,0.8226331386,0.0000000000,0.0786074255,2.0000000000,0.2584817101,0.2584853739,0.3964917885,0.2803701580,10078283862.9671897888,1269306.3094555857
257,5001400,20771304990,121228518,2,114,5402,C2,54,4929672.0000000000,0.5051465426,0.5051465426,0.5840478186,0.0000000000,0.0979525303,1.0000000000,0.1731195997,0.1731195997,0.3832047047,0.3129736895,20892447165.1435470581,1637162.3882584493
258,5001400,529385490,3117073,39,114,639,C2,6,0.0000000000,0.7546810815,0.7546810815,0.7546946765,0.0000000000,0.2194492733,1.0000000000,0.5225277257,0.5225277257,0.4907428656,0.4684541315,532450548.9643307924,174613.3715369399
259,5001400,855913031,5327953,45,114,645,C2,6,0.0000000000,0.8568002475,0.8568002475,0.8567987781,0.0000000000,0.3345725006,1.0000000000,0.5761639217,0.5761639217,0.5632570819,0.5784224240,861264838.3430873156,179857.3413987650
260,5001400,491987823,7057884,1,114,801,C2,8,0.0000000000,0.5312522856,0.5312522856,0.5312462072,0.0000000000,0.1020675642,1.0000000000,0.1783399456,0.1783399456,0.1783411949,0.3194801468,499047001.1319047809,247874.4604149249
261,5001400,274835160,36847686,24,114,1224,C2,12,8097147.0000000000,0.7310347836,0.7310347836,0.7310352702,0.0000000000,0.2877795112,1.0000000000,0.3776087971,0.3776087971,0.4120527886,0.5364508469,311661358.0609807968,116658.5236865362
262,5001400,1365133848,144420539,3,114,2703,C2,27,0.0000000000,0.7610496721,0.7610496721,0.7610437994,0.0000000000,0.2848205998,1.0000000000,0.5307772343,0.5307772343,0.5306361166,0.5336858625,1509588569.0261502266,258076.5431962698
263,5001400,5371380475,59056719,5,114,4005,C2,40,0.0000000000,0.6746467716,0.6746467716,0.6746488523,0.0000000000,0.2680404264,1.0000000000,0.3452372347,0.3452372347,0.3452395498,0.5177262079,5430262932.3005580902,504562.7804478049
264,5001400,72085445748,573570932,11,114,4811,C2,48,1997971.5000000000,0.6159040020,0.6159040020,0.6159040661,0.0000000000,0.2018310396,1.0000000000,0.3517773931,0.3517773931,0.3426613665,0.4492560958,72657728589.5561676025,2126923.4615567643
265,5001400,429172558,5210296,9,114,4809,C2,48,0.0000000000,0.6072055622,0.6072055622,0.6072008807,0.0000000000,0.1596244029,1.0000000000,0.2982790002,0.2982790002,0.2981765100,0.3995302277,434505207.2167801261,184949.3383392121
266,5001400,484486531,31838376,32,114,4832,C2,48,0.0000000000,0.6168037586,0.6168037586,0.6168000936,0.0000000000,0.1305262182,1.0000000000,0.3833862701,0.3833862701,0.3833889330,0.3612841240,516364592.0238144994,222963.7609862037
267,5001400,22309020193,3787038975,2,114,1202,C2,12,4810161.5000000000,0.7412962984,0.7278214058,0.9727764055,0.0000000000,0.2192560191,5.0000000000,0.4001604541,0.4119439912,0.9315204882,0.4682478181,23241113371.0317344666,1154137.7178937935
268,5001400,18924328909,1443486198,3,114,1203,C2,12,5631098.5000000000,0.7940514043,0.7841403853,0.8112729225,0.0000000000,0.3287961096,6.0000000000,0.5475715721,0.5479783224,0.6825948789,0.5734074552,19334736701.0261878967,859628.3464129927
269,5001400,4421754194,521023417,9,114,1209,C2,12,0.0000000000,0.8006362026,0.8006362026,0.8006378648,0.0000000000,0.3320683289,1.0000000000,0.4920442574,0.4920442574,0.4837151684,0.5762537019,4943285790.2697143555,432512.8982582801
270,5001400,8409234752,128676543,2,114,3702,C2,37,0.0000000000,0.7231885318,0.7231885318,0.7231879912,0.0000000000,0.1124827794,1.0000000000,0.4261406987,0.4261406987,0.4279907886,0.3353845247,8537975831.7110137939,976650.9414945180
271,5001400,20228655381,10851829652,3,114,3703,C2,37,19750040.0000000000,0.6326818308,0.5121487442,0.6975828422,0.0000000000,0.0201978875,18.0000000000,0.2451078056,0.2580329175,0.4291037741,0.1421192721,21294673076.6817474365,3639883.1856380971
272,5001400,20379600524,951809925,1,114,4801,C2,48,2187249.5000000000,0.7685071993,0.7685071993,0.8112491887,0.0000000000,0.2225868474,1.0000000000,0.4255588295,0.4255588295,0.5502714618,0.4717911057,21332821627.7992057800,1097436.3316875743
273,5001400,23622537439,4536906806,27,114,4827,C2,48,4555728.5000000000,0.5755474407,0.5715111189,0.6286133090,0.0000000000,0.0756497843,15.0000000000,0.3631449471,0.3693856717,0.3952666177,0.2750450587,25362462981.9035911560,2052564.4273652702
274,5001400,548947579,16596620,33,114,4833,C2,48,0.0000000000,0.4296139104,0.4296139104,0.4296062528,0.0000000000,0.0476615879,1.0000000000,0.2280007799,0.2280007799,0.2280023621,0.2183153404,565488724.6582405567,386129.2073159077
275,5001400,799720228,54789647,2,114,4802,C2,48,0.0000000000,0.4203927505,0.4203927505,0.4203912600,0.0000000000,0.0763867983,1.0000000000,0.2367816569,0.2367816569,0.2367833240,0.2763816171,854394893.8692767620,374908.3391148812
276,5001400,26237677155,1010363159,4,114,4804,C2,48,2204230.5000000000,0.7816251097,0.7816251097,0.8515001517,0.0000000000,0.1858391257,1.0000000000,0.3784460840,0.3784460840,0.5484730996,0.4310906235,27249986359.2932357788,1357436.4285707595
277,5001400,2349631043,191542824,26,114,4826,C2,48,0.0000000000,0.9106376644,0.9106376644,0.9106471941,0.0000000000,0.4677650350,1.0000000000,0.5640081899,0.5640081899,0.5451094799,0.6839335019,2541028823.7300791740,261273.7928982216
278,5001400,85986138620,503963005,4,114,404,C2,4,2084809.5000000000,0.6229097847,0.6229097847,0.6681895784,0.0000000000,0.1246003219,1.0000000000,0.4105131448,0.4105131448,0.5210260468,0.3529877078,86494070645.2633819580,2953510.4939612839
279,5001400,1618585153,10779717,6,114,406,C2,4,0.0000000000,0.8228167224,0.8228167224,0.8228109318,0.0000000000,0.3229507078,1.0000000000,0.6965019007,0.6965019007,0.6724716487,0.5682875221,1629323620.1694655418,251791.1656550600
280,5001400,185805163025,418245836,2,114,3502,C2,35,1999670.0000000000,0.8500725678,0.8500725678,0.9055694388,0.0000000000,0.4047710856,1.0000000000,0.5520311537,0.5520311537,0.7674420115,0.6362162255,186222257814.8964233398,2404451.2994730026
281,5001400,16452896591,68061594,4,114,1804,C2,18,2008584.0000000000,0.8175177830,0.8175177830,0.8182568347,0.0000000000,0.4239680620,1.0000000000,0.4649551397,0.4649551397,0.5655384352,0.6511282992,16521449481.2065582275,699781.4637426403
282,5001400,787140388,4748773,7,114,1807,C2,18,0.0000000000,0.9349933681,0.9349933681,0.9350038783,0.0000000000,0.5178335406,1.0000000000,0.6180231668,0.6180231668,0.6180266541,0.7196065179,791828149.9721460342,138619.8141435945
283,5001400,13438318567,1207536256,5,114,4105,C2,41,2188199.0000000000,0.6045956887,0.6045956887,0.6173722549,0.0000000000,0.1401538613,1.0000000000,0.3733723768,0.3733723768,0.4024546999,0.3743712881,13587138863.3070068359,1103739.0431493011
284,5001400,27236501013,382224178,18,114,1718,C2,17,2953111.5000000000,0.7398027730,0.7398027730,0.7447927098,0.0000000000,0.2311050518,1.0000000000,0.4987410689,0.4987410689,0.5171393227,0.4807338679,27618764774.0879936218,1225469.0241486437
285,5001400,11334285918,290203822,4,114,2104,C2,21,2291078.5000000000,0.5460189411,0.5460189411,0.6849535558,0.0000000000,0.1350258632,1.0000000000,0.2133481544,0.2133481544,0.3103299185,0.3674586550,11626367134.5216655731,1040203.8750946595
286,5001400,17742770435,382978546,8,114,4708,C2,47,7066984.5000000000,0.8182351454,0.8029675542,0.8540572677,0.0000000000,0.2703627572,2.0000000000,0.4413400850,0.4429680982,0.6215052012,0.5199641884,18123879831.4164085388,917819.0880918362
287,5001400,776447458,31669301,10,114,1710,C2,17,2259177.0000000000,0.6298889936,0.6298889936,0.6905199471,0.0000000000,0.1931582001,1.0000000000,0.3798779430,0.3798779430,0.4644751497,0.4394976680,807776663.9361954927,229241.9047525267
288,5001400,20506303303,180730724,16,114,1716,C2,17,4001509.5000000000,0.6715131157,0.6715131157,0.6716953841,0.0000000000,0.2354493867,1.0000000000,0.3526203229,0.3526203229,0.4585788176,0.4852312714,20686976662.7617912292,1050762.7355647068
289,5001400,38062213848,353578884,15,114,1715,C2,17,2125078.0000000000,0.7036367768,0.7036367768,0.7425995711,0.0000000000,0.2108395082,1.0000000000,0.3161348310,0.3161348310,0.5631408595,0.4591726344,38417151334.1889419556,1513183.2106149117
290,5001400,13983476340,375017958,3,114,503,C2,5,2001199.5000000000,0.5245429486,0.5245429486,0.5329398810,0.0000000000,0.1408092430,1.0000000000,0.3308109532,0.3308109532,0.4231093361,0.3752455770,14358186797.9568328857,1131981.0319857949
291,5001400,1421426289,13615373,7,114,607,C2,6,0.0000000000,0.8924334872,0.8924334872,0.8924463145,0.0000000000,0.4594562425,1.0000000000,0.6208045284,0.6208045284,0.6131879111,0.6778320165,1435049319.4195251465,198114.5020694580
292,5001400,25636042190,100586550,23,114,623,C2,6,0.0000000000,0.7197244772,0.7197244772,0.7197276595,0.0000000000,0.1993856367,1.0000000000,0.5336329472,0.5336329472,0.5171405770,0.4465261882,25735156495.0649070740,1273565.8466429107
293,5001400,123458364,784655,34,114,634,C2,6,0.0000000000,0.7281790595,0.7281790595,0.7281651323,0.0000000000,0.2893437205,1.0000000000,0.5133164382,0.5133164382,0.4967508375,0.5379067953,124280037.9617244899,73468.0630300416
294,5001400,186580212,555896,43,114,643,C2,6,4527284.5000000000,0.7253325970,0.7253325970,0.7253316935,0.0000000000,0.3051166161,1.0000000000,0.3698906946,0.3698906946,0.4674706298,0.5523736201,187114513.6479737461,87786.0968748227
295,5001400,205536404,66883685,44,114,644,C2,6,2009398.0000000000,0.6603427050,0.6603427050,0.6625901001,0.0000000000,0.2392199476,1.0000000000,0.2974763244,0.2974763244,0.3188679266,0.4891011630,221744541.7497526407,107927.6462345492
296,5001400,565796998,2415551,28,114,628,C2,6,0.0000000000,0.7081954815,0.7081954815,0.7081940285,0.0000000000,0.1820848415,1.0000000000,0.4082401553,0.4082401553,0.4080809703,0.4267140043,568458755.9564645290,198069.4592886089
297,5001400,672277732,827548174,14,114,614,C2,6,5185899.0000000000,0.6898268602,0.3542903986,0.8341903137,0.0000000000,0.2209847709,2.0000000000,0.3733828237,0.1276153479,0.4231050496,0.4700901731,697381319.5729571581,199140.1886887601
298,5001400,185673009,2402661,46,114,646,C2,6,0.0000000000,0.7294115015,0.7294115015,0.7293778010,0.0000000000,0.2880546068,1.0000000000,0.5130010080,0.5130010080,0.4834545839,0.5367071891,188074975.7862836719,90580.1481553278
299,5001400,192027437,3460343,2,114,4202,C2,42,0.0000000000,0.8659188373,0.8659188373,0.8659064229,0.0000000000,0.3941958460,1.0000000000,0.5711590473,0.5711590473,0.5338535832,0.6278501780,195468623.1420774460,78938.2396508224
300,5001400,144600357804,1316079286,2,114,3202,C2,32,2302602.0000000000,0.8898858007,0.8898858007,0.8966273969,0.0000000000,0.5832669152,1.0000000000,0.5117021224,0.5117021224,0.6850884992,0.7637191337,145915320408.5018310547,1773052.9576011079
301,5001400,3285411614,522155120,2,114,2202,C2,22,2977237.5000000000,0.3819837292,0.3819837292,0.3862147488,0.0000000000,0.0593452996,1.0000000000,0.1789514839,0.1789514839,0.1834025962,0.2436089071,3804138608.8578119278,897511.3199250913
302,5001400,11914085488,17975697,1,114,3501,C2,35,0.0000000000,0.7123623305,0.7123623305,0.7123563908,0.0000000000,0.2693798526,1.0000000000,0.3727379309,0.3727379309,0.3727405228,0.5190181621,11931898626.9764575958,746065.8375049274
303,5001400,161935704,4773294,7,114,1707,C2,17,4083073.5000000000,0.5031144737,0.5031144737,0.5192156797,0.0000000000,0.0824060020,1.0000000000,0.2537637715,0.2537637715,0.2637142179,0.2870644562,162400399.4577153325,157368.9533041116
304,5001400,50035024220,1235265144,1,114,501,C2,5,1999669.0000000000,0.7059772535,0.7059772535,0.7850092216,0.0000000000,0.1333239668,1.0000000000,0.3884191773,0.3884191773,0.5320448389,0.3651355459,51269294438.8021850586,2198262.1839431613
305,5001400,250595885,127431128,13,114,613,C2,6,2806056.5000000000,0.7875114719,0.7875114719,0.8758742417,0.0000000000,0.2156461761,1.0000000000,0.4010722007,0.4010722007,0.5784619502,0.4643771916,265296068.9609066248,124336.7349358204
306,5001400,16016009350,456718941,3,114,603,C2,6,0.0000000000,0.6280757395,0.6280757395,0.6280753323,0.0000000000,0.1586559425,1.0000000000,0.4178767714,0.4178767714,0.4016544314,0.3983163850,16470323611.6833744049,1142162.3141795269
307,5001400,33032795123,342924091,3,114,2803,C2,28,4107367.5000000000,0.6346219147,0.6346219147,0.6414600150,0.0000000000,0.1659707920,1.0000000000,0.2608709982,0.2608709982,0.3730720745,0.4073951301,33375761811.4712600708,1589661.6326601636
308,5001400,479535989,21593862,11,114,5111,C2,51,3284611.5000000000,0.5231370690,0.5231370690,0.5298720294,0.0000000000,0.0965532328,1.0000000000,0.2184082381,0.2184082381,0.2471009863,0.3107301607,488862863.2103326321,252240.6320091696
309,5001400,10727947217,5439803225,10,114,2610,C2,26,2752997.5000000000,0.8577776367,0.8577042059,0.9104812848,0.0000000000,0.3284519217,4.0000000000,0.4584277932,0.4585798338,0.7478122146,0.5731072515,10922927577.2266006470,646455.3820396019
310,5001400,20556949456,430653891,19,114,3619,C2,36,4274409.0000000000,0.7640678534,0.7640678534,0.8002538150,0.0000000000,0.2666340206,1.0000000000,0.5758783460,0.5758783460,0.6539894518,0.5163661691,20988067637.9323959351,994565.4741577699
311,5001400,557538215,503814232,6,114,3406,C2,34,4844091.0000000000,0.4505587852,0.4505587852,0.5580340359,0.0000000000,0.0933949636,1.0000000000,0.2240222355,0.2240222355,0.2805327657,0.3056058959,589153380.9592000246,281551.2051433140
312,5001400,12274022119,99412530,15,114,3915,C2,39,0.0000000000,0.6893524407,0.6893524407,0.6893533645,0.0000000000,0.1486352292,1.0000000000,0.3525258008,0.3525258008,0.3696613764,0.3855323971,12374051230.8521881104,1022821.8763819317
313,5001400,1477946338495,245391672906,0,114,200,C1,2,0.0000000000,0.5464790437,0.3613628896,1.0000000000,0.0000000000,0.0107628105,580.0000000000,0.2845302321,0.1289651737,1.0000000000,0.1037439659,1522693307644.8520507812,42164631.1454754993
314,5001400,18374795796,469246252,10,114,1310,C2,13,3809160.0000000000,0.8079403402,0.8079403402,0.8096292721,0.0000000000,0.2830030960,1.0000000000,0.5219779021,0.5219779021,0.5297815226,0.5319803531,18844077623.1520423889,914738.1264291396
315,5001400,33546458437,4122538872,2,114,602,C2,6,2402474.0000000000,0.5995465101,0.5961419441,0.6645585998,0.0000000000,0.1578884734,3.0000000000,0.1795889118,0.1795940692,0.3026950437,0.3973518257,33871023898.4877433777,1641889.3348018893
316,5001400,686233909,5100404,5,114,1305,C2,13,0.0000000000,0.8564259075,0.8564259075,0.8564300268,0.0000000000,0.3766577921,1.0000000000,0.6120268881,0.6120268881,0.5142187749,0.6137245246,691343567.6645447016,151872.2465015293
317,5001400,13135231447,185876901,10,114,4810,C2,48,0.0000000000,0.7250783188,0.7250783188,0.7250815077,0.0000000000,0.1618675306,1.0000000000,0.3052142111,0.3052142111,0.3052177228,0.4023276408,13320674765.6669406891,1016923.2430046865
318,5001400,287194430,168289425,4,114,3604,C2,36,2426909.5000000000,0.8401988250,0.8401988250,0.8549470837,0.0000000000,0.4434215934,1.0000000000,0.6038342384,0.6038342384,0.6487294838,0.6658990865,336626091.4337530136,97672.0718353498
319,5001400,15962355528,1123713110,7,114,3707,C2,37,2152184.0000000000,0.6278755841,0.6278755841,0.6452371475,0.0000000000,0.1302790533,1.0000000000,0.4179472661,0.4179472661,0.4732258224,0.3609418974,16261000951.5494899750,1252394.8486894509
320,5001400,262667699,3822532,38,114,638,C2,6,0.0000000000,0.7188079381,0.7188079381,0.7187989593,0.0000000000,0.2002931841,1.0000000000,0.4640588336,0.4640588336,0.4598268732,0.4475412653,266469655.7484413385,129299.1670331856
321,5001400,12739210946,7318114833,6,114,5506,C2,55,3151980.0000000000,0.6896346222,0.6896346222,0.7062498713,0.0000000000,0.2221906517,1.0000000000,0.3926169759,0.3926169759,0.4343596513,0.4713710340,13496050183.9807033539,873665.8955310936
322,5001400,12410188755,870584665,51,114,651,C2,6,4814298.5000000000,0.7453384034,0.7453388402,0.7717480109,0.0000000000,0.2574612616,2.0000000000,0.2635497140,0.2635503792,0.4203410760,0.5074064068,13226356769.5852279663,803468.9573322366
323,5001400,22996552423,249252681,1,114,3101,C2,31,7930824.0000000000,0.8307306428,0.8307306428,0.8591631041,0.0000000000,0.3296139417,1.0000000000,0.4783180650,0.4783180650,0.5913023373,0.5741201457,23246377544.3508529663,941412.1282731693
324,5001400,477488962,24431172,17,114,617,C2,6,2584918.5000000000,0.7705985850,0.7705985850,0.7954621851,0.0000000000,0.2528798503,1.0000000000,0.5108645247,0.5108645247,0.5232490596,0.5028716042,493375028.3946575522,156580.0406054151
325,5001400,17710962233,191335184,11,114,3711,C2,37,2120784.5000000000,0.8190001340,0.8190001340,0.8900076387,0.0000000000,0.2318269308,1.0000000000,0.2674897323,0.2674897323,0.7385092626,0.4814840920,17900921631.3707580566,985055.4651798605
326,5001400,3917848951,979157081,18,114,1218,C2,12,2244493.5000000000,0.8104956774,0.8104956774,0.8162745728,0.0000000000,0.4537589079,1.0000000000,0.4620430880,0.4620430880,0.6174229556,0.6736162913,4387512868.7881011963,348579.2664911157
327,5001400,40633375850,8411271,3,114,403,C2,4,2295347.0000000000,0.7476825132,0.7476825132,0.7501230907,0.0000000000,0.2618868967,1.0000000000,0.2754900084,0.2754900084,0.5058198107,0.5117488610,40639908468.7110061646,1396446.8407897216
328,5001400,11125102078,119861708,6,114,2106,C2,21,0.0000000000,0.7596234277,0.7596234277,0.7596233174,0.0000000000,0.1753545362,1.0000000000,0.4872828705,0.4872828705,0.4846406817,0.4187535507,11245385326.0797176361,897704.9090647621
329,5001400,14227676034,414257294,1,114,3701,C2,37,19445228.5000000000,0.4989176173,0.4938868379,0.5026641814,0.0000000000,0.0399449242,2.0000000000,0.3577617562,0.2953779034,0.4100457423,0.1998622631,14462628114.0749473572,2133033.8169663148
330,5001400,686614096,58509767,5,114,2505,C2,25,4513825.5000000000,0.6166929511,0.6166929511,0.6236155627,0.0000000000,0.1702310606,1.0000000000,0.3177580077,0.3177580077,0.3259184365,0.4125906695,722008266.3594614267,230864.2118075596
331,5001400,72280157559,12449248665,8,114,2708,C2,27,2592302.5000000000,0.7548342889,0.7548667134,0.9366987789,0.0000000000,0.3106287778,5.0000000000,0.4544189217,0.4544398760,0.8621559064,0.5573408094,78122303172.5490417480,1777753.7660327174
332,5001400,50651765020,3222708814,1,114,4901,C2,49,2138128.0000000000,0.6754084954,0.6754084954,0.7680168195,0.0000000000,0.2946444421,1.0000000000,0.2714399457,0.2714399457,0.4127183862,0.5428116083,53870387079.2026901245,1515761.4355167169
333,5001400,5906372694,87134848,13,114,3713,C2,37,0.0000000000,0.5393948805,0.5393948805,0.5393918488,0.0000000000,0.0623809083,1.0000000000,0.3779594511,0.3779594511,0.3769656693,0.2497617029,5993706477.9172582626,1098820.6706695769
334,5001400,447767785,483588289,22,114,1222,C2,12,2869885.0000000000,0.4500215672,0.4500215672,0.4579811387,0.0000000000,0.0746689576,1.0000000000,0.0997881129,0.0997881129,0.1564106626,0.2732562124,479568667.4993443489,284092.8398724686
